date,Close,High,Low,Open,Volume,aVWAP_QQEMOD_bear_dot_c0_91,aVWAP_QQEMOD_bear_dot_c0_127,aVWAP_QQEMOD_bear_dot_c0_151,aVWAP_QQEMOD_bear_dot_c0_182,aVWAP_QQEMOD_bear_dot_c0_221,aVWAP_QQEMOD_bear_dot_c0_323,aVWAP_QQEMOD_bear_dot_c0_443,aVWAP_QQEMOD_bear_dot_c0_536,aVWAP_QQEMOD_bear_dot_c0_578,aVWAP_QQEMOD_bear_dot_c0_611,aVWAP_QQEMOD_bear_dot_c0_675,aVWAP_QQEMOD_bear_dot_c0_709,aVWAP_QQEMOD_bear_dot_c0_785,aVWAP_QQEMOD_bear_dot_c0_851,aVWAP_QQEMOD_bear_dot_c0_862,aVWAP_QQEMOD_bear_dot_c0_962,aVWAP_QQEMOD_bear_dot_c0_1005,aVWAP_QQEMOD_bear_dot_c0_1034,aVWAP_QQEMOD_bear_dot_c0_1084,aVWAP_QQEMOD_bear_dot_c0_1104,aVWAP_QQEMOD_bear_dot_c0_1192,aVWAP_QQEMOD_bear_dot_c0_1235,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2021-06-21 00:00:00+00:00,72.7524570657,72.9988965525,72.1803653999,72.6820457837,201549,,,,,,,,,,,,,,,,,,,,,,,#000000,,,False,False,False,False,False
2021-06-22 00:00:00+00:00,72.9020810398,73.6502009104,72.2243724511,73.2981445007,399790,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",100.0,,False,False,True,False,False
2021-06-23 00:00:00+00:00,72.2595780921,73.0473043088,71.7314934775,73.0164993729,302956,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",72.49057896469493,-60.03768414122027,False,False,True,False,True
2021-06-24 00:00:00+00:00,73.4653712953,73.9098425126,72.3123865535,72.7700598861,211519,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",71.4856542825533,-58.83390079393162,False,False,True,False,True
2021-06-25 00:00:00+00:00,75.1992491131,75.5072984716,72.946968232,73.1309177061,616985,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",75.89471209105369,-51.02734069691064,False,False,True,False,True
2021-06-28 00:00:00+00:00,74.9176039853,75.4720928306,73.2893430905,75.4720928306,308128,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",76.52172481378554,-45.956478756601484,False,False,True,False,True
2021-06-29 00:00:00+00:00,74.4511292425,75.6319264406,73.8086262948,75.1376392414,177862,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",73.57402673950554,-44.05052850346539,False,False,True,False,True
2021-06-30 00:00:00+00:00,74.8471927034,75.1024336004,74.1342784738,74.1342784738,233793,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",72.77395543869535,-39.66822342855494,False,False,True,False,True
2021-07-01 00:00:00+00:00,73.4389670646,75.375277318,73.1221162958,75.304866036,295540,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",65.18890132074377,-39.66822342855494,False,False,True,False,True
2021-07-02 00:00:00+00:00,74.2839024479,74.7943842419,73.27174027,73.5093783465,226566,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",62.86450228217775,-39.66822342855494,False,False,True,False,True
2021-07-06 00:00:00+00:00,73.0517050139,74.7943842419,72.4620105277,74.2398953967,230690,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",57.27305521312142,-39.66822342855494,False,False,True,False,True
2021-07-07 00:00:00+00:00,72.4620105277,73.8966403972,71.6302772597,72.7524570657,221098,,,,,,,,,,,,,,,,,,,,,,,#000000,52.027317278884546,-39.66822342855494,False,False,False,False,True
