date,Close,High,Low,Open,Volume,aVWAP_QQEMOD_bear_dot_c0_1104,aVWAP_QQEMOD_bear_dot_c0_1124,aVWAP_QQEMOD_bear_dot_c0_1155,aVWAP_QQEMOD_bear_dot_c0_1189,aVWAP_QQEMOD_bear_dot_c0_1238,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2021-06-28 00:00:00+00:00,33.8648196176,46.3528126811,28.9023420247,28.9023420247,285703,,,,,,#000000,,,False,False,False,False,False
2021-06-29 00:00:00+00:00,31.0836508568,32.2502148201,29.4476692327,31.6289780648,344943,,,,,,"rgba(239, 83, 80, 0.5)",0.0,,False,False,False,True,False
2021-06-30 00:00:00+00:00,28.3679213608,31.847108948,28.106164301,31.847108948,440462,,,,,,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2021-07-01 00:00:00+00:00,28.7387438623,29.9548235362,28.3570148167,28.3570148167,511467,,,,,,"rgba(239, 83, 80, 0.5)",2.4056791339211068,-47.79479412723899,False,False,False,True,True
2021-07-02 00:00:00+00:00,28.6187718765,29.0768467313,27.99170012,28.3406550004,501623,,,,,,"rgba(239, 83, 80, 0.5)",3.9492245993234967,-46.513526291393525,False,False,False,True,True
2021-07-06 00:00:00+00:00,27.9752857711,28.4933466187,27.8116876087,28.4933466187,378531,,,,,,"rgba(239, 83, 80, 0.5)",4.6763406854388005,-46.01628626379355,False,False,False,True,True
2021-07-07 00:00:00+00:00,27.8225941528,28.5153233052,27.76260816,27.8116876087,187748,,,,,,"rgba(239, 83, 80, 0.5)",5.094656021339445,-45.773227053486046,False,False,False,True,True
2021-07-08 00:00:00+00:00,27.7462483437,27.8444072412,26.9609771642,27.5008511001,377483,,,,,,"rgba(239, 83, 80, 0.5)",5.338805664199393,-45.647020993781176,False,False,False,True,True
2021-07-09 00:00:00+00:00,28.4224540816,28.6024120603,27.7844212483,27.7844212483,170793,,,,,,"rgba(239, 83, 80, 0.5)",10.08856614554929,-41.34759507812423,False,False,False,True,True
2021-07-12 00:00:00+00:00,27.9970988594,28.3733746329,27.9752857711,28.3679213608,264017,,,,,,"rgba(239, 83, 80, 0.5)",12.655517294191814,-39.26739549516442,False,False,False,True,True
2021-07-13 00:00:00+00:00,27.8280474249,27.9425661386,27.5935567255,27.833500697,220847,,,,,,"rgba(239, 83, 80, 0.5)",14.137960230644381,-38.19309714654711,False,False,False,True,True
2021-07-14 00:00:00+00:00,27.969832499,28.3515615446,27.8444072412,27.8444072412,335478,,,,,,"rgba(239, 83, 80, 0.5)",16.076320210777332,-36.634949312499955,False,False,False,True,True
2021-07-15 00:00:00+00:00,27.9480194107,28.0298184919,27.6480894463,27.7953277924,172843,,,,,,"rgba(239, 83, 80, 0.5)",17.330084870089358,-35.674388211710266,False,False,False,True,True
2021-07-16 00:00:00+00:00,27.4463183793,28.0080054036,27.2663604007,27.969832499,168153,,,,,,"rgba(239, 83, 80, 0.5)",17.32169341578287,-35.674388211710266,False,False,False,True,True
2021-07-19 00:00:00+00:00,26.3556639633,27.0591360616,26.1647994405,27.0591360616,159707,,,,,,"rgba(239, 83, 80, 0.5)",15.966928537932914,-35.674388211710266,False,False,False,True,True
2021-07-20 00:00:00+00:00,27.0318697012,27.1027622383,26.3720237795,26.4265565003,163482,,,,,,"rgba(239, 83, 80, 0.5)",19.04150417784954,-34.436573610419664,False,False,False,True,True
2021-07-21 00:00:00+00:00,27.898939962,28.1279773893,27.0754958779,27.0754958779,123558,,,,,,"rgba(239, 83, 80, 0.5)",25.143598176706377,-28.914943440024988,False,False,False,True,True
2021-07-22 00:00:00+00:00,28.4333606258,28.4933466187,27.9371128665,27.9371128665,124160,,,,,,"rgba(239, 83, 80, 0.5)",31.284278652939072,-23.576348950556756,False,False,False,True,True
2021-07-23 00:00:00+00:00,28.2370428309,28.7932765831,28.1552437497,28.5315195232,98555,,,,,,"rgba(239, 83, 80, 0.5)",34.81815360214416,-20.75895030449698,False,False,False,True,True
2021-07-26 00:00:00+00:00,27.8389539691,28.2643091913,27.7317971727,28.2370428309,225504,,,,,,"rgba(239, 83, 80, 0.5)",36.06839928331401,-19.955525198757716,False,False,False,True,True
2021-07-27 00:00:00+00:00,28.7005709577,28.8204884108,27.6876256688,27.9262063224,111183,,,,,,"rgba(239, 83, 80, 0.5)",40.150218267934804,-16.35681862684679,False,False,False,True,True
2021-07-28 00:00:00+00:00,29.4204028723,29.5949075789,28.7660102227,28.7769167669,74918,,,,,,#000000,45.06349210315085,-12.007727984092227,False,False,False,False,True
2021-07-29 00:00:00+00:00,29.9875431686,30.1402347869,29.2895243424,29.4367626886,105047,,,,,,"rgba(38, 166, 154, 0.5)",49.83240410696679,-7.831596417380219,False,False,True,False,True
2021-07-30 00:00:00+00:00,29.5567346743,30.0584357057,29.4912954094,29.878477727,69458,,,,,,"rgba(38, 166, 154, 0.5)",51.49520652239208,-6.506125047775136,False,False,True,False,True
2021-08-02 00:00:00+00:00,29.6385337555,29.9377002618,29.4476692327,29.4476692327,57786,,,,,,"rgba(38, 166, 154, 0.5)",52.840969151838465,-5.284507764541999,False,False,True,False,True
2021-08-03 00:00:00+00:00,29.736692653,29.8239450062,29.4367626886,29.5185617698,241329,,,,,,"rgba(38, 166, 154, 0.5)",54.040073955253085,-4.045832715271679,False,False,True,False,True
2021-08-04 00:00:00+00:00,30.3201927655,30.7700877121,29.5240150418,29.5240150418,69319,,,,,,"rgba(38, 166, 154, 0.5)",56.5462170453915,-1.4964470266193146,False,False,True,False,True
2021-08-05 00:00:00+00:00,30.7073750832,30.7455479878,30.151141331,30.151141331,46653,,,,,,"rgba(38, 166, 154, 0.5)",59.22945091719532,1.2166209401691788,False,False,True,False,True
2021-08-06 00:00:00+00:00,31.3399546445,31.3890340932,30.7891741644,30.7891741644,189511,,,,,,"rgba(38, 166, 154, 0.5)",62.48571643601694,4.444827731079073,False,False,True,False,True
2021-08-09 00:00:00+00:00,31.6180715206,31.6780575135,31.031844772,31.6180715206,226969,,,,,,"rgba(38, 166, 154, 0.5)",65.24274883471193,7.175980221747949,False,False,True,False,True
