date,Close,High,Low,Open,Volume,aVWAP_peak_912,aVWAP_valley_819
2022-01-03 00:00:00+00:00,22.2742941024,22.329643786,22.1794089305,22.1873160281,351086,,
2022-01-04 00:00:00+00:00,22.5431354227,22.7329057665,22.4956928368,22.558949618,324458,,
2022-01-05 00:00:00+00:00,22.558949618,22.9463974033,22.5115070321,22.7803483525,203382,,
2022-01-06 00:00:00+00:00,22.7803483525,22.9226761103,22.5629031669,22.8356980361,447293,,
2022-01-07 00:00:00+00:00,23.1124464541,23.1361677471,22.7170915712,22.8515122314,265581,,
2022-01-10 00:00:00+00:00,22.7566270595,23.0887251611,22.6617418876,22.8198838408,271169,,
2022-01-11 00:00:00+00:00,23.3654735792,23.3971019698,22.8007486644,22.883140622,368474,,
2022-01-12 00:00:00+00:00,23.6817574855,23.7212929738,23.4216139725,23.4524516534,1226752,,
2022-01-13 00:00:00+00:00,23.4366374581,23.7129114502,23.4050090674,23.6422219972,536175,,
2022-01-14 00:00:00+00:00,24.0217626848,24.0217626848,23.5394297276,23.5868723136,396053,,
2022-01-18 00:00:00+00:00,23.8873420246,24.0533910754,23.7212929738,23.8873420246,400983,,
2022-01-19 00:00:00+00:00,24.1245549543,24.2273472239,23.9505988058,24.1640904426,452672,,
2022-01-20 00:00:00+00:00,23.5947794112,23.9901342941,23.5236155323,23.8557136339,386723,,
2022-01-21 00:00:00+00:00,23.4050090674,23.5868723136,23.2943097002,23.484080044,488354,,
2022-01-24 00:00:00+00:00,23.1598890401,23.1677961377,22.4877857391,22.883140622,553347,,
2022-01-25 00:00:00+00:00,23.6580361925,23.7450142667,22.930583208,23.1994245283,577778,,
2022-01-26 00:00:00+00:00,23.8161781457,24.2115330286,23.7212929738,24.0533910754,509823,,
2022-01-27 00:00:00+00:00,24.3064182004,24.4724672513,24.0612981731,24.3538607864,622416,,
2022-01-28 00:00:00+00:00,24.0612981731,24.1957188332,23.7212929738,24.0296697824,527254,,
2022-01-31 00:00:00+00:00,23.6896645831,23.8478065363,23.5473368253,23.7608284621,447199,,
2022-02-01 00:00:00+00:00,23.9901342941,24.0771123684,23.6659432902,23.7054787784,323867,,
2022-02-02 00:00:00+00:00,24.0612981731,24.0929265637,23.8715278293,24.0929265637,257963,,
2022-02-03 00:00:00+00:00,24.2194401262,24.2194401262,23.8478065363,24.0692052707,373724,,
2022-02-04 00:00:00+00:00,24.4171175677,24.5743106691,24.3222323958,24.3933962747,582746,,
2022-02-07 00:00:00+00:00,23.8557136339,23.9664130012,23.7528422934,23.8873420246,919720,,
2022-02-08 00:00:00+00:00,23.7450142667,23.9268775129,23.4524516534,23.8794349269,734716,,
2022-02-09 00:00:00+00:00,23.9189704152,24.1403691496,23.9105098207,23.9189704152,400355,,
2022-02-10 00:00:00+00:00,23.831992341,24.2668827122,23.7924568527,23.7924568527,519189,,
2022-02-11 00:00:00+00:00,24.3538607864,24.4566530559,24.0686517739,24.1008336613,702054,,
2022-02-14 00:00:00+00:00,23.9901342941,24.1482762473,23.6501290948,24.1403691496,662103,,
2022-02-15 00:00:00+00:00,23.6580361925,23.7619354557,23.4643122999,23.7371071691,447259,,
2022-02-16 00:00:00+00:00,23.8557136339,24.0771123684,23.6580361925,23.6580361925,423028,,
2022-02-17 00:00:00+00:00,23.9505988058,24.0692052707,23.7608284621,23.9268775129,379136,,
2022-02-18 00:00:00+00:00,24.0375768801,24.5040956419,23.9664130012,24.2115330286,599532,,
2022-02-22 00:00:00+00:00,24.1166478567,24.3380465911,23.9743200988,24.2589756145,796401,,
2022-02-23 00:00:00+00:00,24.0771123684,24.3064182004,23.9822271965,24.2036259309,894024,,
2022-02-24 00:00:00+00:00,23.6659432902,24.1878117356,23.2231458213,24.1403691496,1127963,,
2022-02-25 00:00:00+00:00,24.7017730833,24.7808440599,24.3064182004,24.3301394934,876844,,
2022-02-28 00:00:00+00:00,24.4882814466,24.7895418673,24.2273472239,24.2826969075,1062139,,
2022-03-01 00:00:00+00:00,24.9231718178,25.3896905796,24.8045653529,25.0180569897,772499,,
2022-03-02 00:00:00+00:00,25.6901602906,25.7455099742,25.3501550913,25.4292260679,447755,,
2022-03-03 00:00:00+00:00,24.3538607864,24.757122767,24.1482762473,24.7175872787,630061,,
2022-03-04 00:00:00+00:00,22.7091844735,22.7724412548,22.1635947352,22.7329057665,1148463,,
2022-03-07 00:00:00+00:00,23.0333754775,23.5394297276,22.8040696454,23.1598890401,1418974,,
2022-03-08 00:00:00+00:00,23.5157084347,23.8557136339,23.3022167979,23.5552439229,1019487,,
2022-03-09 00:00:00+00:00,23.507801337,23.9901342941,23.2468671143,23.484080044,772504,,
