date,Close,High,Low,Open,Volume
2021-06-21 00:00:00+00:00,9.9320515606,9.9457805304,9.796191964,9.8176434793,30698
2021-06-22 00:00:00+00:00,9.7318374183,9.9256129421,9.7031299333,9.9256129421,31146
2021-06-23 00:00:00+00:00,9.9327898134,10.0906809809,9.7103068045,9.7318374183,21808
2021-06-24 00:00:00+00:00,9.9399666846,10.0404428822,9.8897285859,9.9327898134,12363
2021-06-25 00:00:00+00:00,9.9686741696,10.1066136351,9.9432680454,9.9686741696,42801
2021-06-28 00:00:00+00:00,9.8323136158,10.0117353971,9.695953062,10.0117353971,36851
2021-06-29 00:00:00+00:00,9.8107830021,9.9543204271,9.7103068045,9.8394904871,14633
2021-06-30 00:00:00+00:00,9.8394904871,9.9462823313,9.7820755171,9.7964292596,13268
2021-07-01 00:00:00+00:00,9.8753748433,9.9256129421,9.8681979721,9.9256129421,3209
2021-07-02 00:00:00+00:00,9.9399666846,9.9758510409,9.8315959287,9.8969054571,6235
2021-07-06 00:00:00+00:00,10.0404428822,10.0404428822,9.9187949144,9.9686741696,3269
2021-07-07 00:00:00+00:00,9.9758510409,10.0476197534,9.9510190663,10.0045585259,14909
2021-07-08 00:00:00+00:00,9.9112591996,10.0117353971,9.8610211008,9.8897285859,12331
2021-07-09 00:00:00+00:00,9.9758510409,10.0907527496,9.8251367446,9.9399666846,15114
2021-07-12 00:00:00+00:00,9.9543204271,9.9758510409,9.8969054571,9.9758510409,9823
2021-07-13 00:00:00+00:00,9.8394904871,9.9040823284,9.8323136158,9.9040823284,3588
2021-07-14 00:00:00+00:00,9.8897285859,9.9614972984,9.8323136158,9.8394904871,12654
2021-07-15 00:00:00+00:00,9.8323136158,10.0476197534,9.7677217746,9.8681979721,10269
2021-07-16 00:00:00+00:00,9.7318374183,9.8323136158,9.6887761908,9.8323136158,16117
2021-07-19 00:00:00+00:00,9.5021775382,9.6815993195,9.1648645894,9.6815993195,29043
2021-07-20 00:00:00+00:00,9.4591163107,9.5595925082,9.4375856969,9.523708152,15064
2021-07-21 00:00:00+00:00,9.6744224483,9.724660547,9.4591163107,9.5165312807,2798
2021-07-22 00:00:00+00:00,9.4519394395,9.6392492149,9.3716844049,9.6392492149,14750
2021-07-23 00:00:00+00:00,9.4087141067,9.6320449928,9.3366718853,9.4519394395,15761
2021-07-26 00:00:00+00:00,9.4735521059,9.6408341438,9.3871014403,9.3871014403,14478
2021-07-27 00:00:00+00:00,9.3798972181,9.4591436616,9.3078549968,9.4591436616,16652
2021-07-28 00:00:00+00:00,9.4087141067,9.4519394395,9.3294676632,9.3943056624,16150
2021-07-29 00:00:00+00:00,9.3582845517,9.4735521059,9.3582845517,9.4303267731,31821
2021-07-30 00:00:00+00:00,9.3006507746,9.4564780994,9.2358127754,9.3582845517,28481
2021-08-02 00:00:00+00:00,9.214200109,9.3366718853,9.2069958869,9.3006507746,23194
2021-08-03 00:00:00+00:00,9.156566332,9.1781789984,9.106136777,9.1781789984,26727
2021-08-04 00:00:00+00:00,9.1637705541,9.1637705541,9.0845241106,9.1133409992,28816
2021-08-05 00:00:00+00:00,9.1637705541,9.1997916648,9.1349536656,9.1349536656,28481
2021-08-06 00:00:00+00:00,9.1853832205,9.2358127754,9.0989325549,9.1709747762,23905
2021-08-09 00:00:00+00:00,9.1781789984,9.2214043312,9.0917283328,9.1421578877,23601
2021-08-10 00:00:00+00:00,9.2286085533,9.3373923075,9.1205452213,9.214200109,5967
2021-08-11 00:00:00+00:00,9.3510803296,9.3510803296,9.1853832205,9.2574254418,24498
2021-08-12 00:00:00+00:00,9.3582845517,9.3654887738,9.3110968967,9.3510803296,5765
2021-08-13 00:00:00+00:00,9.3438761074,9.3748542626,9.3078549968,9.3654887738,6382
