date,Close,High,Low,Open,Volume
2024-10-10 00:00:00+00:00,24.5678885173,24.771424425,24.3621831377,24.771424425,6935
2024-10-11 00:00:00+00:00,23.4826595134,23.5782148886,22.4836177106,22.7285708088,14212
2024-10-14 00:00:00+00:00,23.6528644439,24.2783626331,23.114934029,24.0121092655,23725
2024-10-15 00:00:00+00:00,21.9780321492,23.4105738794,21.6261832545,23.4105738794,16763
2024-10-16 00:00:00+00:00,22.1817652816,22.523062654,21.911666032,22.5033401823,12170
2024-10-17 00:00:00+00:00,23.4035724019,24.2685013973,23.1837654551,23.2232103985,17974
2024-10-18 00:00:00+00:00,23.0457081534,23.6472435395,22.6808424274,23.2626553418,49166
2024-10-21 00:00:00+00:00,22.936642885,23.4007126435,22.5723688331,22.6808424274,16088
2024-10-22 00:00:00+00:00,22.8113065775,22.947095795,22.4431866437,22.6709811915,15661
2024-10-23 00:00:00+00:00,21.3397143534,22.5920913048,21.122767165,22.4047278239,32042
2024-10-24 00:00:00+00:00,20.7680585119,21.4777716551,20.5606767222,21.4777716551,16792
2024-10-25 00:00:00+00:00,21.0924931709,22.0306911486,21.0924931709,21.3890205326,15559
2024-10-28 00:00:00+00:00,20.9058199765,21.3584507015,20.8072076181,21.3584507015,28156
2024-10-29 00:00:00+00:00,22.6151665967,22.9175120875,20.6691503164,20.6888727881,31466
2024-10-30 00:00:00+00:00,21.9749751661,22.5220765304,21.8919435603,22.2370868147,31711
2024-10-31 00:00:00+00:00,20.3226264891,20.8466525615,19.7520553835,20.8466525615,18480
2024-11-01 00:00:00+00:00,20.0029252232,20.5508154864,19.8308466578,19.9098351569,19219
2024-11-04 00:00:00+00:00,19.9380382914,20.8367913257,19.9380382914,20.1366435812,11569
2024-11-05 00:00:00+00:00,21.0931834575,21.2992832865,20.7283177314,20.7569153154,17700
2024-11-06 00:00:00+00:00,22.5675368276,22.7202873707,21.8334664318,22.6118137765,21275
2024-11-07 00:00:00+00:00,23.6239710229,23.8444682562,23.1147368042,23.1147368042,30226
2024-11-08 00:00:00+00:00,23.5289087094,23.9332193788,23.1706500114,23.4697412944,15290
2024-11-11 00:00:00+00:00,22.3234712406,23.5190474736,21.8031924378,23.5190474736,21683
2024-11-12 00:00:00+00:00,21.6848576077,22.2420174326,21.082336098,22.2420174326,32001
2024-11-13 00:00:00+00:00,21.0833222216,21.4481879476,20.7973463823,21.3692980609,24422
2024-11-14 00:00:00+00:00,20.2549784112,21.2213795233,20.1563660528,21.2213795233,29557
2024-11-15 00:00:00+00:00,18.9322908483,19.8901126852,18.6969031488,19.8901126852,48649
2024-11-18 00:00:00+00:00,19.0321851673,19.1899649407,18.3320374228,18.7363480922,17110
2024-11-19 00:00:00+00:00,18.9954027576,19.2096874124,18.8246061529,19.2096874124,79993
2024-11-20 00:00:00+00:00,18.4996784321,18.9532952806,18.0066166402,18.9532952806,17248
2024-11-21 00:00:00+00:00,18.6771806771,19.1406587615,17.9188516412,19.1406587615,29712
2024-11-22 00:00:00+00:00,18.7363480922,18.7363480922,18.3418986587,18.6475969696,16881
2024-11-25 00:00:00+00:00,18.8009391869,19.051907639,18.4996784321,18.9532952806,67393
2024-11-26 00:00:00+00:00,18.8250992147,19.0223239315,18.3418986587,18.9138503373,13539
2024-11-27 00:00:00+00:00,17.6614733858,18.1841188852,17.1794561781,18.1841188852,31207
2024-11-29 00:00:00+00:00,18.1249514702,18.258078154,17.6318896783,17.6318896783,52826
2024-12-02 00:00:00+00:00,19.1307975257,19.5538445431,18.7149492104,18.7149492104,39937
2024-12-03 00:00:00+00:00,19.535108195,19.535108195,18.627874498,18.6673194413,48606
2024-12-04 00:00:00+00:00,20.0568661832,21.0833222216,19.6628111992,20.6592890806,101584
2024-12-05 00:00:00+00:00,19.9671289371,20.4275500384,19.7717778552,20.1070598737,62952
2024-12-06 00:00:00+00:00,22.1779193996,22.4343115314,19.8703902135,19.9196963927,134305
2024-12-09 00:00:00+00:00,22.0102783904,22.3159767014,21.3193015952,22.0694458054,77964
2024-12-10 00:00:00+00:00,20.2451171754,21.8426373811,19.7619166193,21.8426373811,137202
2024-12-11 00:00:00+00:00,22.9318108794,23.309200375,21.4580491835,22.1680581638,185165
2024-12-12 00:00:00+00:00,22.2962542297,22.6118137765,21.2016570517,22.2568092863,306430
2024-12-13 00:00:00+00:00,33.1041687081,34.021263641,29.8203771741,30.2444103151,658752
2024-12-16 00:00:00+00:00,40.5099568224,40.9180147614,34.9679422815,34.9679422815,1317326
2024-12-17 00:00:00+00:00,37.374083826,38.005301532,35.3426692433,37.4726961843,695687
2024-12-18 00:00:00+00:00,31.9701265867,37.186720345,30.9248355879,37.186720345,427768
2024-12-19 00:00:00+00:00,30.678304692,33.3605608399,30.4219125602,33.2718097174,202821
2024-12-20 00:00:00+00:00,31.3883136723,33.9719574619,30.7867782862,31.1121990688,616884
2024-12-23 00:00:00+00:00,34.8473196447,35.0616810636,32.722483081,33.137567433,763802
2024-12-24 00:00:00+00:00,36.9227414046,36.9622732477,35.4798291335,36.9622732477,736790
2024-12-26 00:00:00+00:00,38.6324936163,39.2353542228,36.2605830336,37.0116880515,574381
2024-12-27 00:00:00+00:00,37.5256020111,38.6621424986,35.7763179563,38.4941321657,536783
2024-12-30 00:00:00+00:00,35.5490098588,36.5076570526,34.3531716067,35.1833403106,507732
2024-12-31 00:00:00+00:00,34.3630545674,36.0728067791,34.2345760775,35.5786587411,366723
2025-01-02 00:00:00+00:00,34.461884175,36.6559014641,33.9547894584,35.7120787113,580002
2025-01-03 00:00:00+00:00,34.4520012143,35.7200839096,33.5427688242,34.7484900371,399063
2025-01-06 00:00:00+00:00,35.746669074,37.2488791097,34.7880218802,35.8553816424,547058
2025-01-07 00:00:00+00:00,33.3253436875,36.4187104058,33.0683867077,36.408827445,358223
2025-01-08 00:00:00+00:00,33.4834710597,34.461884175,32.6137705126,33.5625347457,259888
2025-01-10 00:00:00+00:00,31.9911439847,32.9399082178,31.1807412022,32.9201422963,257374
2025-01-13 00:00:00+00:00,32.267866886,33.373572536,30.7063590857,30.7063590857,261251
2025-01-14 00:00:00+00:00,32.1492713569,33.7503110002,31.6847722011,32.7027171595,184057
2025-01-15 00:00:00+00:00,33.0782696684,33.7058376768,32.4161112974,33.2561629621,235707
2025-01-16 00:00:00+00:00,33.3945244128,36.0777482595,33.3945244128,35.2031062321,332867
2025-01-17 00:00:00+00:00,35.7862009171,35.9344453285,34.3927034497,35.539126898,257657
2025-01-21 00:00:00+00:00,36.6559014641,37.3431625554,35.7763179563,37.0512198945,329172
2025-01-22 00:00:00+00:00,36.8140288362,38.6423765771,36.7744969932,38.4644832834,464917
2025-01-23 00:00:00+00:00,36.6064866603,36.6064866603,35.3809995258,36.0036260538,288769
2025-01-24 00:00:00+00:00,37.8418567554,39.4033645557,37.1698154237,37.8319737947,731007
2025-01-27 00:00:00+00:00,24.7765826289,29.6488822842,22.9581178488,27.8304175041,1781826
2025-01-28 00:00:00+00:00,25.9921868025,26.6125402495,23.8969991211,26.1503141747,859388
2025-01-29 00:00:00+00:00,25.764878705,26.9588391946,24.8457633542,26.3677393114,566507
2025-01-30 00:00:00+00:00,27.9786619155,29.5797015589,27.5734605243,28.7989476587,703039
2025-01-31 00:00:00+00:00,29.490754912,30.8842523794,28.2158529738,29.100377962,955865
2025-02-03 00:00:00+00:00,28.4332781106,29.3029786576,27.4252161129,27.8403004649,377366
2025-02-04 00:00:00+00:00,29.7378289311,29.8366585387,27.8798323079,28.8977772664,315729
2025-02-05 00:00:00+00:00,32.307398729,33.8509195408,31.0917945554,32.6434193949,646877
2025-02-06 00:00:00+00:00,32.0899735923,33.137567433,31.3289856137,33.137567433,563451
2025-02-07 00:00:00+00:00,30.281391773,33.2561629621,30.073849597,33.09803559,1050013
2025-02-10 00:00:00+00:00,32.9893230216,33.1672163153,30.9237842224,31.0226138301,407670
2025-02-11 00:00:00+00:00,32.9596741393,33.7700769217,31.6254744365,32.1196224746,249957
2025-02-12 00:00:00+00:00,33.2858118444,33.3302851678,31.527633125,31.5760596327,462033
2025-02-13 00:00:00+00:00,33.1672163153,33.4933540204,31.7539529264,33.201806678,349447
2025-02-14 00:00:00+00:00,32.307398729,33.0881526292,31.2350974864,32.8509615709,233716
2025-02-18 00:00:00+00:00,31.1016775162,31.852782534,29.9849029501,31.5562937112,463332
2025-02-19 00:00:00+00:00,31.1609752807,31.2103900845,29.9849029501,30.9237842224,285114
2025-02-20 00:00:00+00:00,30.5482317135,31.1313263984,29.5698185981,30.9139012617,253376
2025-02-21 00:00:00+00:00,28.3146825814,30.770499501,27.8946567491,30.3011576945,236188
2025-02-24 00:00:00+00:00,25.5375706075,28.581522522,25.517804686,28.4826929144,251249
2025-02-25 00:00:00+00:00,24.2824345908,25.7319684457,23.8969991211,25.31026251,242278
2025-02-26 00:00:00+00:00,26.7927066242,26.8717703103,25.1620180985,25.2904965884,348536
2025-02-27 00:00:00+00:00,22.9185860057,28.3146825814,22.8691712019,27.9490130333,425628
2025-02-28 00:00:00+00:00,23.3435533184,23.6400421413,21.8907580865,22.4639698107,378215
2025-03-03 00:00:00+00:00,20.4873776584,24.3911471592,19.851013815,24.3911471592,481475
2025-03-04 00:00:00+00:00,20.546675423,21.8703991874,19.0137293793,20.8728131281,514659
2025-03-05 00:00:00+00:00,21.4262589307,21.9204069688,20.4083139723,21.4262589307,718994
2025-03-06 00:00:00+00:00,19.0839972303,20.3093855351,18.2885177186,19.0444653872,1339216
