date,Close,High,Low,Open,Volume
2021-06-21 00:00:00+00:00,7.6131005829,7.6601434289,7.5690371171,7.6601434289,6448
2021-06-22 00:00:00+00:00,7.5844828515,7.6316402579,7.5609041484,7.5923424193,108423
2021-06-23 00:00:00+00:00,7.6630785288,7.6630785288,7.5687637161,7.5687637161,19070
2021-06-24 00:00:00+00:00,7.6787976642,7.6787976642,7.600201987,7.6237806901,16735
2021-06-25 00:00:00+00:00,7.6787976642,7.6866572319,7.6394998256,7.6394998256,15389
2021-06-28 00:00:00+00:00,7.6709380965,7.7133011665,7.655218961,7.6552975567,10894
2021-06-29 00:00:00+00:00,7.6709380965,7.6866572319,7.6670083126,7.6866572319,6167
2021-06-30 00:00:00+00:00,7.6787976642,7.6787976642,7.6394998256,7.6630785288,10247
2021-07-01 00:00:00+00:00,7.6316402579,7.7023763674,7.6316402579,7.7023763674,14502
2021-07-02 00:00:00+00:00,7.6630785288,7.6630785288,7.6394998256,7.6394998256,2823
2021-07-06 00:00:00+00:00,7.7023763674,7.7338146383,7.655218961,7.655218961,5124
2021-07-07 00:00:00+00:00,7.692473312,7.7180955028,7.6787976642,7.7180955028,10906
2021-07-08 00:00:00+00:00,7.6945167996,7.7250905181,7.6473593933,7.6473593933,9367
2021-07-09 00:00:00+00:00,7.7259550705,7.7259550705,7.6709380965,7.6945167996,12367
2021-07-12 00:00:00+00:00,7.7495337737,7.7495337737,7.6866572319,7.7338146383,17510
2021-07-13 00:00:00+00:00,7.6806053648,7.7809720446,7.6394998256,7.7338146383,30754
2021-07-14 00:00:00+00:00,7.6945167996,7.7287059192,7.6787976642,7.6787976642,11534
2021-07-15 00:00:00+00:00,7.702454963,7.7186456725,7.6945167996,7.6945167996,6434
2021-07-16 00:00:00+00:00,7.7259550705,7.7259550705,7.6630785288,7.7102359351,28337
2021-07-19 00:00:00+00:00,7.6080615547,7.7102359351,7.6080615547,7.7102359351,21876
2021-07-20 00:00:00+00:00,7.6630785288,7.6787976642,7.6080615547,7.6080615547,11082
2021-07-21 00:00:00+00:00,7.7180955028,7.7534635576,7.6394998256,7.6394998256,17427
2021-07-22 00:00:00+00:00,7.6894080806,7.7681929995,7.665772605,7.6815295887,15436
2021-07-23 00:00:00+00:00,7.6263801455,7.6928746171,7.5869876861,7.6894080806,20508
2021-07-26 00:00:00+00:00,7.6500156212,7.6535609425,7.6185016537,7.6263801455,14670
2021-07-27 00:00:00+00:00,7.665772605,7.6736510969,7.6421371293,7.6421371293,6888
2021-07-28 00:00:00+00:00,7.6821598681,7.7328185709,7.6578941131,7.6578941131,8933
2021-07-29 00:00:00+00:00,7.7445575238,7.7524360157,7.7051650644,7.7366790319,3314
2021-07-30 00:00:00+00:00,7.665772605,7.7839499833,7.665772605,7.7484967698,20410
2021-08-02 00:00:00+00:00,7.6736510969,7.7051650644,7.6736510969,7.7051650644,8597
2021-08-03 00:00:00+00:00,7.7051650644,7.7288005401,7.665772605,7.6736510969,15300
2021-08-04 00:00:00+00:00,7.7241522298,7.7288005401,7.6815295887,7.6815295887,35514
2021-08-05 00:00:00+00:00,7.6894080806,7.7051650644,7.6894080806,7.6972865725,5145
2021-08-06 00:00:00+00:00,7.6500156212,7.6894080806,7.6421371293,7.6736510969,12949
2021-08-09 00:00:00+00:00,7.6972865725,7.6972865725,7.6500156212,7.6500156212,12276
2021-08-10 00:00:00+00:00,7.6894080806,7.6972865725,7.6736510969,7.6972865725,7326
2021-08-11 00:00:00+00:00,7.6972865725,7.7209220482,7.6736510969,7.6815295887,26069
2021-08-12 00:00:00+00:00,7.7130435563,7.7524360157,7.7051650644,7.7051650644,19532
2021-08-13 00:00:00+00:00,7.7288005401,7.7445575238,7.6972865725,7.6972865725,3445
2021-08-16 00:00:00+00:00,7.7130435563,7.7192675649,7.7130435563,7.7192675649,3975
2021-08-17 00:00:00+00:00,7.7130435563,7.7229704561,7.7051650644,7.7088679556,1603
2021-08-18 00:00:00+00:00,7.7209220482,7.7445575238,7.7051650644,7.7209220482,13346
2021-08-19 00:00:00+00:00,7.7603145076,7.7681929995,7.7209220482,7.7366790319,18675
2021-08-20 00:00:00+00:00,7.7130435563,7.7524360157,7.6972865725,7.7366790319,13038
2021-08-23 00:00:00+00:00,7.7158010284,7.7406779714,7.6921087018,7.7236984706,9117
2021-08-24 00:00:00+00:00,7.7315169384,7.7394143806,7.700006144,7.7079035862,18124
2021-08-25 00:00:00+00:00,7.700006144,7.7315959128,7.700006144,7.7236984706,22626
2021-08-26 00:00:00+00:00,7.6763138174,7.7631856816,7.6763138174,7.7631856816,22972
2021-08-27 00:00:00+00:00,7.6842112596,7.7158010284,7.6684163752,7.6684163752,7160
2021-08-30 00:00:00+00:00,7.6921087018,7.700006144,7.6763138174,7.700006144,11455
2021-08-31 00:00:00+00:00,7.6763138174,7.7079035862,7.6684163752,7.7079035862,12464
2021-09-01 00:00:00+00:00,7.6842112596,7.7315169384,7.6447240487,7.700006144,19648
2021-09-02 00:00:00+00:00,7.6763138174,7.6921087018,7.6368266065,7.6920297274,26731
2021-09-03 00:00:00+00:00,7.6447240487,7.6684163752,7.6289291643,7.6684163752,22618
2021-09-07 00:00:00+00:00,7.6131342799,7.6368266065,7.5025700891,7.6368266065,15261
2021-09-08 00:00:00+00:00,7.6447240487,7.6684163752,7.6210317221,7.660518933,17016
2021-09-09 00:00:00+00:00,7.6719702242,7.6842112596,7.660518933,7.6763138174,9524
2021-09-10 00:00:00+00:00,7.6763138174,7.6842112596,7.6447240487,7.6763138174,7282
2021-09-13 00:00:00+00:00,7.6684163752,7.700006144,7.6684163752,7.6684163752,4752
2021-09-14 00:00:00+00:00,7.6921087018,7.700006144,7.6526214909,7.6526214909,6688
2021-09-15 00:00:00+00:00,7.6921087018,7.700006144,7.6823158735,7.700006144,3361
2021-09-16 00:00:00+00:00,7.660518933,7.7041917884,7.660518933,7.700006144,12113
2021-09-17 00:00:00+00:00,7.7868780082,7.8105703348,7.6842112596,7.6842112596,42506
2021-09-20 00:00:00+00:00,7.8421601036,7.8421601036,7.7236984706,7.7236984706,28456
2021-09-21 00:00:00+00:00,7.857954988,7.8895447568,7.7631856816,7.7868780082,24322
2021-09-22 00:00:00+00:00,7.8133344396,7.8766644047,7.7895857027,7.8766644047,14243
2021-09-23 00:00:00+00:00,7.8449994221,7.868748159,7.7658369658,7.837004014,47871
2021-09-24 00:00:00+00:00,7.8529156678,7.8766644047,7.8212506852,7.8370831765,49836
2021-09-27 00:00:00+00:00,7.837004014,7.837004014,7.805418194,7.805418194,2834
2021-09-28 00:00:00+00:00,7.6945907551,7.8529156678,7.6550095269,7.8529156678,11542
2021-09-29 00:00:00+00:00,7.6550095269,7.7420882289,7.6075120531,7.7420882289,20147
2021-09-30 00:00:00+00:00,7.718339492,7.868748159,7.6788374263,7.6866745095,8992
2021-10-01 00:00:00+00:00,7.7380509436,7.7768405472,7.7025070007,7.7025070007,6317
2021-10-04 00:00:00+00:00,7.815313501,7.815313501,7.6708420182,7.6866745095,11697
2021-10-05 00:00:00+00:00,7.7782654714,7.8291669309,7.7645703665,7.8291669309,4153
2021-10-06 00:00:00+00:00,7.7737532114,7.7737532114,7.7341719833,7.7341719833,3871
2021-10-07 00:00:00+00:00,7.723722539,7.7579207202,7.7226142646,7.7579207202,1185
