date,Close,High,Low,Open,Volume
2021-12-31 00:00:00+00:00,51.2365251868,52.5488029454,49.8812069155,50.2200364833,1609195
2022-01-07 00:00:00+00:00,51.3189431898,53.6632774968,51.0716891808,51.3097856339,1907132
2022-01-14 00:00:00+00:00,50.3024544863,51.7768209841,49.276808227,51.2548402985,1822581
2022-01-21 00:00:00+00:00,46.3738630109,50.1376184804,46.3555478991,49.7255284654,1425043
2022-01-28 00:00:00+00:00,45.2841138603,48.0680108499,43.8005898067,45.6046283164,1999670
2022-02-04 00:00:00+00:00,44.2035222657,46.7218501346,43.8830078097,44.7529756189,2124423
2022-02-11 00:00:00+00:00,48.2053741882,49.0844995534,43.8005898067,44.0478438156,3161751
2022-02-18 00:00:00+00:00,48.1229561853,50.7694898365,47.8024417292,48.4801008648,2039282
2022-02-25 00:00:00+00:00,48.4617857531,48.6495156487,44.8537087337,48.1229561853,1456676
2022-03-04 00:00:00+00:00,45.9892456636,48.6540944267,45.471843756,47.5093999408,2181188
2022-03-11 00:00:00+00:00,44.7987633983,45.9709305519,42.5194477381,45.8152521018,1850165
2022-03-18 00:00:00+00:00,47.1166652392,47.5491815022,44.0982538723,45.0921210297,2742639
2022-03-25 00:00:00+00:00,45.4510175032,48.2071583702,45.0185012403,47.3191196602,2409517
2022-04-01 00:00:00+00:00,44.8068443457,47.3145184233,44.0614439776,45.5706496611,2772780
2022-04-08 00:00:00+00:00,41.724015663,45.0185012403,41.1672660054,44.7700344509,2122086
2022-04-15 00:00:00+00:00,42.8375149782,43.9326093461,41.6411933999,41.6503958736,1144814
2022-04-22 00:00:00+00:00,47.466359239,50.4019483428,42.4786185047,42.4786185047,3072376
2022-04-29 00:00:00+00:00,45.312980398,48.4786313438,45.0185012403,47.0338429761,2437233
2022-05-06 00:00:00+00:00,44.8620591877,47.898875502,44.2086835565,45.3405878191,1772663
2022-05-13 00:00:00+00:00,43.1872089781,45.0092987666,41.2270820843,43.9234068724,2086190
2022-05-20 00:00:00+00:00,42.929539715,44.7608319773,42.046378316,42.7178828204,1702808
2022-05-27 00:00:00+00:00,45.7546991346,45.8743312925,42.5062259258,43.4448782411,2091938
2022-06-03 00:00:00+00:00,46.8313885552,47.1534751339,44.0982538723,45.2209556612,1105241
2022-06-10 00:00:00+00:00,43.3988658727,48.1933546597,43.0491718729,47.4019419233,1401908
2022-06-17 00:00:00+00:00,37.8507284096,42.0737096628,37.1287042433,41.981684926,2529134
2022-06-24 00:00:00+00:00,39.7853829064,39.7946396265,37.1194475232,38.6930899369,4686454
2022-07-01 00:00:00+00:00,36.3048561561,39.7205858659,35.8605335922,39.7205858659,2917998
2022-07-08 00:00:00+00:00,36.2863427159,36.9620832818,34.3331747789,35.3051303874,1939602
2022-07-15 00:00:00+00:00,37.2860684847,37.323095365,35.2819885872,36.0364112738,1481859
2022-07-22 00:00:00+00:00,39.8224097867,40.3870697117,37.3416088051,38.017349371,1397358
2022-07-29 00:00:00+00:00,39.9427471478,40.5768324733,38.3228211337,40.20193531,2304138
2022-08-05 00:00:00+00:00,40.313015951,40.7017981944,38.7764004176,39.3688305028,1709349
2022-08-12 00:00:00+00:00,45.3116447945,45.3116447945,40.1278815494,40.7388250747,2990305
2022-08-19 00:00:00+00:00,44.099014464,46.0336689608,43.6176650198,44.6914445491,1622517
2022-08-26 00:00:00+00:00,41.6552403627,43.5898948595,41.6089567623,43.0437483748,1708692
2022-09-02 00:00:00+00:00,39.5724783446,41.5071328414,39.2484931417,40.9239594763,1673430
2022-09-09 00:00:00+00:00,40.1186248293,40.2852457908,36.5547875983,39.4799111438,2701656
2022-09-16 00:00:00+00:00,34.2587815566,40.9609863567,33.2202132739,40.1371382695,4456955
2022-09-23 00:00:00+00:00,31.6600322215,35.2926925823,31.0639033418,33.8582574655,2968136
2022-09-30 00:00:00+00:00,28.2229766494,31.753177359,27.7572509621,31.3899113229,5473497
2022-10-07 00:00:00+00:00,28.5769281717,31.6134596528,28.4837830342,28.9960812903,3115166
2022-10-14 00:00:00+00:00,29.2755167026,29.8250730136,27.0318366316,28.7073313641,4349939
2022-10-21 00:00:00+00:00,30.8030969569,32.4517658899,29.7039843349,30.4770889758,2738419
